"cc_iso3c","ref_year","variable","value"
"LBR",2021,"gdb_pubfin",67.77900000000001
"LCA",2021,"gdb_capabilities",35.2
"LCA",2021,"gdb_climate",7.9075425
"LCA",2021,"gdb_company",8.697500000000002
"LCA",2021,"gdb_governance",37.26
"LCA",2021,"gdb_health",15.343333333333332
"LCA",2021,"gdb_integrity",6.4214794303797484
"LCA",2021,"gdb_land",15.381500000000003
"LCA",2021,"gdb_procurement",26.7795
"LCA",2021,"gdb_pubfin",15.345
"LKA",2021,"gdb_capabilities",26.383333333333333
"LKA",2021,"gdb_climate",0
"LKA",2021,"gdb_company",0
"LKA",2021,"gdb_governance",4.86
"LKA",2021,"gdb_health",11.856666666666666
"LKA",2021,"gdb_integrity",9.408636603375529
"LKA",2021,"gdb_land",0
"LKA",2021,"gdb_procurement",0
"LKA",2021,"gdb_pubfin",32.015249999999995
"LTU",2021,"gdb_capabilities",37.61333333333333
"LTU",2021,"gdb_climate",9.520236999999998
"LTU",2021,"gdb_company",7.293
"LTU",2021,"gdb_governance",49.52000000000001
"LTU",2021,"gdb_health",42.913333333333334
"LTU",2021,"gdb_integrity",25.640702004219417
"LTU",2021,"gdb_land",27.7695
"LTU",2021,"gdb_procurement",72.238125
"LTU",2021,"gdb_pubfin",39.001050000000006
"LVA",2021,"gdb_capabilities",32.31666666666666
"LVA",2021,"gdb_climate",66.91099
"LVA",2021,"gdb_company",80.53500000000001
"LVA",2021,"gdb_governance",37.46
"LVA",2021,"gdb_health",65.69833333333332
"LVA",2021,"gdb_integrity",39.30386603375528
"LVA",2021,"gdb_land",10.6785
"LVA",2021,"gdb_procurement",63.89174999999999
"LVA",2021,"gdb_pubfin",48.864
"MAR",2021,"gdb_capabilities",1.3999999999999997
"MAR",2021,"gdb_climate",0
"MAR",2021,"gdb_company",15.554125
"MAR",2021,"gdb_governance",8.64
"MAR",2021,"gdb_health",3.7933333333333334
"MAR",2021,"gdb_integrity",3.869831223628692
"MAR",2021,"gdb_land",0
"MAR",2021,"gdb_procurement",25.5915
"MAR",2021,"gdb_pubfin",12.30835
"MDA",2021,"gdb_capabilities",16.666666666666668
"MDA",2021,"gdb_climate",26.22271
"MDA",2021,"gdb_company",39.04125
"MDA",2021,"gdb_governance",46.900000000000006
"MDA",2021,"gdb_health",34.57666666666667
"MDA",2021,"gdb_integrity",36.629464662447255
"MDA",2021,"gdb_land",34.757999999999996
"MDA",2021,"gdb_procurement",74.51774999999999
"MDA",2021,"gdb_pubfin",56.292500000000004
"MEX",2021,"gdb_capabilities",30.32
"MEX",2021,"gdb_climate",49.701696
"MEX",2021,"gdb_company",44.136125
"MEX",2021,"gdb_governance",52.28
"MEX",2021,"gdb_health",48.17333333333333
"MEX",2021,"gdb_integrity",37.82194883966245
"MEX",2021,"gdb_land",49.7656125
"MEX",2021,"gdb_procurement",74.87625
"MEX",2021,"gdb_pubfin",93.42075
"MLT",2021,"gdb_capabilities",19.733333333333334
"MLT",2021,"gdb_climate",16.957009499999998
"MLT",2021,"gdb_company",49.143
"MLT",2021,"gdb_governance",48
"MLT",2021,"gdb_health",16.30833333333333
"MLT",2021,"gdb_integrity",23.31305907172996
"MLT",2021,"gdb_land",24.33625
"MLT",2021,"gdb_procurement",57.30649999999999
"MLT",2021,"gdb_pubfin",59.395375
"MNG",2021,"gdb_capabilities",26.2
"MNG",2021,"gdb_climate",36.336366
"MNG",2021,"gdb_company",5.940000000000001
"MNG",2021,"gdb_governance",32.00000000000001
"MNG",2021,"gdb_health",28.91
"MNG",2021,"gdb_integrity",24.320743670886078
"MNG",2021,"gdb_land",49.94800000000001
"MNG",2021,"gdb_procurement",50.69625
"MNG",2021,"gdb_pubfin",60.25450000000001
